shipment_id;date_id;route_id;vehicle_id;product_id;customer_id;sortinghub_id;incident_id;planned_departure_time;actual_departure_time;planned_arrival_time;actual_arrival_time;delivery_status;distance_travelled;fuel_cost;total_cost;delay_duration;total_time_in_transit;total_distance
S0670;D20250430;2;V05;P005;C001;SH01;I04;2025-04-30 06:00;2025-04-30 06:21;2025-04-30 10:00;2025-04-30 10:17;Terlambat;187;488654;812422;17 menit;3 jam 56 menit;187
S0671;D20250428;3;V01;P002;C001;SH02;I04;2025-04-28 06:00;2025-04-28 06:08;2025-04-28 10:00;2025-04-28 09:54;Tepat Waktu;163;355816;510412;0 menit;3 jam 46 menit;163
S0672;D20250401;4;V05;P002;C002;SH01;I04;2025-04-01 06:00;2025-04-01 06:02;2025-04-01 10:00;2025-04-01 10:31;Terlambat;211;377056;766594;31 menit;4 jam 29 menit;211
S0673;D20250429;2;V03;P003;C002;SH01;I03;2025-04-29 06:00;2025-04-29 06:01;2025-04-29 10:00;2025-04-29 10:05;Tepat Waktu;216;522920;897733;5 menit;4 jam 4 menit;216
S0674;D20250420;3;V05;P002;C003;SH01;I01;2025-04-20 06:00;2025-04-20 06:13;2025-04-20 12:00;2025-04-20 12:18;Terlambat;213;473427;719976;18 menit;6 jam 5 menit;213
S0675;D20250423;3;V02;P005;C002;SH04;I04;2025-04-23 06:00;2025-04-23 06:21;2025-04-23 11:00;2025-04-23 12:29;Terlambat;197;203340;505197;89 menit;6 jam 8 menit;197
S0676;D20250419;1;V02;P005;C002;SH03;I05;2025-04-19 06:00;2025-04-19 06:10;2025-04-19 10:00;2025-04-19 10:20;Terlambat;270;172805;517581;20 menit;4 jam 10 menit;270
S0677;D20250411;1;V04;P004;C005;SH03;I03;2025-04-11 06:00;2025-04-11 06:00;2025-04-11 10:00;2025-04-11 10:08;Tepat Waktu;316;272969;600872;8 menit;4 jam 8 menit;316
S0678;D20250426;1;V03;P004;C001;SH03;I02;2025-04-26 06:00;2025-04-26 06:12;2025-04-26 09:00;2025-04-26 10:06;Terlambat;112;560633;808273;66 menit;3 jam 54 menit;112
S0679;D20250414;4;V04;P004;C003;SH02;I02;2025-04-14 06:00;2025-04-14 06:11;2025-04-14 12:00;2025-04-14 12:36;Terlambat;97;364180;752414;36 menit;6 jam 25 menit;97
S0680;D20250421;1;V02;P004;C003;SH01;I04;2025-04-21 06:00;2025-04-21 06:30;2025-04-21 10:00;2025-04-21 10:43;Terlambat;279;229210;425296;43 menit;4 jam 13 menit;279
S0681;D20250421;5;V02;P005;C004;SH04;I04;2025-04-21 06:00;2025-04-21 06:06;2025-04-21 12:00;2025-04-21 13:21;Terlambat;249;485886;595379;81 menit;7 jam 15 menit;249
S0682;D20250417;3;V04;P005;C005;SH04;I02;2025-04-17 06:00;2025-04-17 06:02;2025-04-17 11:00;2025-04-17 12:24;Terlambat;362;298656;563815;84 menit;6 jam 22 menit;362
S0683;D20250422;4;V01;P005;C005;SH01;I03;2025-04-22 06:00;2025-04-22 06:19;2025-04-22 09:00;2025-04-22 09:06;Tepat Waktu;119;513718;886251;6 menit;2 jam 47 menit;119
S0684;D20250415;1;V01;P005;C001;SH01;I02;2025-04-15 06:00;2025-04-15 06:19;2025-04-15 09:00;2025-04-15 09:32;Terlambat;378;417022;676170;32 menit;3 jam 13 menit;378
S0685;D20250413;4;V01;P002;C003;SH04;I02;2025-04-13 06:00;2025-04-13 06:23;2025-04-13 09:00;2025-04-13 09:00;Tepat Waktu;204;323140;659122;0 menit;2 jam 37 menit;204
S0686;D20250409;2;V02;P002;C002;SH03;I01;2025-04-09 06:00;2025-04-09 06:03;2025-04-09 09:00;2025-04-09 10:26;Terlambat;321;211625;587028;86 menit;4 jam 23 menit;321
S0687;D20250420;4;V01;P001;C004;SH02;I05;2025-04-20 06:00;2025-04-20 06:19;2025-04-20 12:00;2025-04-20 12:23;Terlambat;323;534121;771085;23 menit;6 jam 4 menit;323
S0688;D20250405;2;V04;P005;C004;SH01;I05;2025-04-05 06:00;2025-04-05 06:09;2025-04-05 10:00;2025-04-05 10:20;Terlambat;343;439441;757650;20 menit;4 jam 11 menit;343
S0689;D20250409;4;V05;P002;C004;SH03;I02;2025-04-09 06:00;2025-04-09 06:12;2025-04-09 12:00;2025-04-09 13:27;Terlambat;274;185927;494643;87 menit;7 jam 15 menit;274
S0690;D20250412;5;V01;P002;C002;SH01;I05;2025-04-12 06:00;2025-04-12 06:21;2025-04-12 12:00;2025-04-12 11:47;Tepat Waktu;134;152487;303399;0 menit;5 jam 26 menit;134
S0691;D20250427;1;V02;P001;C003;SH01;I02;2025-04-27 06:00;2025-04-27 06:26;2025-04-27 10:00;2025-04-27 11:16;Terlambat;219;514631;815294;76 menit;4 jam 50 menit;219
S0692;D20250402;5;V05;P002;C001;SH02;I01;2025-04-02 06:00;2025-04-02 06:26;2025-04-02 11:00;2025-04-02 12:01;Terlambat;258;456075;595122;61 menit;5 jam 35 menit;258
S0693;D20250408;2;V01;P005;C004;SH03;I02;2025-04-08 06:00;2025-04-08 06:19;2025-04-08 09:00;2025-04-08 09:15;Tepat Waktu;266;434536;809705;15 menit;2 jam 56 menit;266
S0694;D20250423;2;V01;P003;C004;SH03;I04;2025-04-23 06:00;2025-04-23 06:20;2025-04-23 11:00;2025-04-23 11:19;Terlambat;130;349639;554844;19 menit;4 jam 59 menit;130
S0695;D20250414;5;V05;P004;C004;SH02;I03;2025-04-14 06:00;2025-04-14 06:26;2025-04-14 11:00;2025-04-14 11:04;Tepat Waktu;130;166191;338156;4 menit;4 jam 38 menit;130
S0696;D20250429;1;V03;P003;C001;SH02;I03;2025-04-29 06:00;2025-04-29 06:21;2025-04-29 10:00;2025-04-29 11:27;Terlambat;201;561440;849588;87 menit;5 jam 6 menit;201
S0697;D20250417;4;V05;P002;C002;SH03;I02;2025-04-17 06:00;2025-04-17 06:06;2025-04-17 12:00;2025-04-17 12:22;Terlambat;327;548396;921957;22 menit;6 jam 16 menit;327
S0698;D20250427;3;V03;P001;C003;SH02;I02;2025-04-27 06:00;2025-04-27 06:05;2025-04-27 10:00;2025-04-27 10:57;Terlambat;233;194654;504652;57 menit;4 jam 52 menit;233
S0699;D20250408;5;V01;P001;C002;SH02;I03;2025-04-08 06:00;2025-04-08 06:24;2025-04-08 12:00;2025-04-08 11:51;Tepat Waktu;221;244065;435801;0 menit;5 jam 27 menit;221
S0700;D20250401;3;V04;P001;C001;SH04;I02;2025-04-01 06:00;2025-04-01 06:22;2025-04-01 12:00;2025-04-01 12:47;Terlambat;374;280299;643703;47 menit;6 jam 25 menit;374
S0701;D20250415;5;V03;P004;C004;SH01;I02;2025-04-15 06:00;2025-04-15 06:12;2025-04-15 11:00;2025-04-15 11:02;Tepat Waktu;249;458325;616915;2 menit;4 jam 50 menit;249
S0702;D20250425;3;V03;P004;C001;SH02;I04;2025-04-25 06:00;2025-04-25 06:19;2025-04-25 10:00;2025-04-25 11:04;Terlambat;222;155515;505889;64 menit;4 jam 45 menit;222
S0703;D20250418;5;V05;P001;C002;SH01;I02;2025-04-18 06:00;2025-04-18 06:03;2025-04-18 09:00;2025-04-18 10:16;Terlambat;307;554570;670317;76 menit;4 jam 13 menit;307
S0704;D20250408;4;V03;P005;C003;SH04;I03;2025-04-08 06:00;2025-04-08 06:08;2025-04-08 12:00;2025-04-08 11:57;Tepat Waktu;323;183937;511688;0 menit;5 jam 49 menit;323
S0705;D20250430;5;V05;P003;C001;SH01;I05;2025-04-30 06:00;2025-04-30 06:27;2025-04-30 10:00;2025-04-30 09:51;Tepat Waktu;238;536207;849188;0 menit;3 jam 24 menit;238
S0706;D20250404;5;V04;P004;C002;SH04;I02;2025-04-04 06:00;2025-04-04 06:02;2025-04-04 12:00;2025-04-04 11:51;Tepat Waktu;181;346540;482425;0 menit;5 jam 49 menit;181
S0707;D20250421;5;V04;P005;C003;SH04;I01;2025-04-21 06:00;2025-04-21 06:10;2025-04-21 12:00;2025-04-21 12:18;Terlambat;228;154734;296763;18 menit;6 jam 8 menit;228
S0708;D20250409;5;V03;P003;C003;SH02;I01;2025-04-09 06:00;2025-04-09 06:00;2025-04-09 12:00;2025-04-09 13:28;Terlambat;116;476667;611056;88 menit;7 jam 28 menit;116
S0709;D20250420;5;V02;P003;C002;SH02;I01;2025-04-20 06:00;2025-04-20 06:05;2025-04-20 11:00;2025-04-20 11:53;Terlambat;285;588423;750034;53 menit;5 jam 48 menit;285
S0710;D20250429;2;V04;P005;C002;SH04;I03;2025-04-29 06:00;2025-04-29 06:03;2025-04-29 11:00;2025-04-29 11:52;Terlambat;380;433976;562542;52 menit;5 jam 49 menit;380
S0711;D20250403;1;V03;P001;C005;SH04;I02;2025-04-03 06:00;2025-04-03 06:07;2025-04-03 09:00;2025-04-03 09:59;Terlambat;183;235596;347065;59 menit;3 jam 52 menit;183
S0712;D20250430;5;V03;P005;C002;SH01;I05;2025-04-30 06:00;2025-04-30 06:10;2025-04-30 12:00;2025-04-30 13:20;Terlambat;274;415186;771012;80 menit;7 jam 10 menit;274
S0713;D20250409;5;V01;P005;C004;SH04;I03;2025-04-09 06:00;2025-04-09 06:19;2025-04-09 10:00;2025-04-09 10:00;Tepat Waktu;159;183761;512383;0 menit;3 jam 41 menit;159
S0714;D20250413;1;V01;P001;C002;SH01;I02;2025-04-13 06:00;2025-04-13 06:25;2025-04-13 10:00;2025-04-13 11:16;Terlambat;266;423925;699856;76 menit;4 jam 51 menit;266
S0715;D20250410;1;V05;P001;C001;SH02;I05;2025-04-10 06:00;2025-04-10 06:20;2025-04-10 11:00;2025-04-10 11:17;Terlambat;367;157834;536877;17 menit;4 jam 57 menit;367
S0716;D20250423;5;V02;P003;C005;SH04;I02;2025-04-23 06:00;2025-04-23 06:09;2025-04-23 11:00;2025-04-23 11:21;Terlambat;149;202161;545278;21 menit;5 jam 12 menit;149
S0717;D20250405;5;V05;P003;C003;SH04;I02;2025-04-05 06:00;2025-04-05 06:15;2025-04-05 12:00;2025-04-05 12:33;Terlambat;263;288824;618730;33 menit;6 jam 18 menit;263
S0718;D20250409;4;V03;P005;C004;SH02;I01;2025-04-09 06:00;2025-04-09 06:27;2025-04-09 12:00;2025-04-09 13:16;Terlambat;321;335714;661192;76 menit;6 jam 49 menit;321
S0719;D20250417;1;V03;P004;C001;SH03;I01;2025-04-17 06:00;2025-04-17 06:14;2025-04-17 12:00;2025-04-17 13:17;Terlambat;318;312056;691546;77 menit;7 jam 3 menit;318
S0720;D20250421;1;V05;P004;C004;SH04;I01;2025-04-21 06:00;2025-04-21 06:20;2025-04-21 09:00;2025-04-21 09:35;Terlambat;182;251827;549973;35 menit;3 jam 15 menit;182
S0721;D20250406;3;V02;P002;C005;SH01;I03;2025-04-06 06:00;2025-04-06 06:30;2025-04-06 10:00;2025-04-06 10:43;Terlambat;244;519828;741669;43 menit;4 jam 13 menit;244
S0722;D20250420;1;V04;P001;C002;SH03;I05;2025-04-20 06:00;2025-04-20 06:20;2025-04-20 10:00;2025-04-20 10:36;Terlambat;372;521736;867336;36 menit;4 jam 16 menit;372
S0723;D20250405;5;V04;P002;C004;SH04;I05;2025-04-05 06:00;2025-04-05 06:01;2025-04-05 12:00;2025-04-05 11:46;Tepat Waktu;271;358179;464662;0 menit;5 jam 45 menit;271
S0724;D20250428;4;V05;P004;C002;SH01;I02;2025-04-28 06:00;2025-04-28 06:30;2025-04-28 10:00;2025-04-28 10:47;Terlambat;189;372228;545970;47 menit;4 jam 17 menit;189
S0725;D20250411;3;V02;P001;C002;SH04;I04;2025-04-11 06:00;2025-04-11 06:10;2025-04-11 09:00;2025-04-11 09:44;Terlambat;301;234194;573954;44 menit;3 jam 34 menit;301
S0726;D20250421;5;V03;P001;C002;SH03;I04;2025-04-21 06:00;2025-04-21 06:20;2025-04-21 10:00;2025-04-21 11:25;Terlambat;111;179451;476597;85 menit;5 jam 5 menit;111
S0727;D20250417;1;V01;P004;C004;SH02;I04;2025-04-17 06:00;2025-04-17 06:13;2025-04-17 11:00;2025-04-17 11:11;Tepat Waktu;330;226143;597962;11 menit;4 jam 58 menit;330
S0728;D20250428;3;V05;P005;C003;SH02;I02;2025-04-28 06:00;2025-04-28 06:21;2025-04-28 09:00;2025-04-28 09:53;Terlambat;153;203196;509536;53 menit;3 jam 32 menit;153
S0729;D20250418;4;V04;P001;C001;SH03;I01;2025-04-18 06:00;2025-04-18 06:00;2025-04-18 11:00;2025-04-18 12:08;Terlambat;342;510713;773044;68 menit;6 jam 8 menit;342
S0730;D20250419;1;V01;P004;C003;SH01;I02;2025-04-19 06:00;2025-04-19 06:11;2025-04-19 11:00;2025-04-19 11:39;Terlambat;387;212291;536050;39 menit;5 jam 28 menit;387
S0731;D20250430;3;V05;P004;C004;SH02;I04;2025-04-30 06:00;2025-04-30 06:30;2025-04-30 11:00;2025-04-30 11:09;Tepat Waktu;311;243820;464136;9 menit;4 jam 39 menit;311
S0732;D20250418;4;V02;P003;C003;SH04;I05;2025-04-18 06:00;2025-04-18 06:15;2025-04-18 09:00;2025-04-18 09:45;Terlambat;90;524692;771817;45 menit;3 jam 30 menit;90
S0733;D20250413;2;V03;P004;C003;SH02;I01;2025-04-13 06:00;2025-04-13 06:30;2025-04-13 10:00;2025-04-13 10:34;Terlambat;159;215863;549892;34 menit;4 jam 4 menit;159
S0734;D20250402;1;V05;P005;C005;SH01;I04;2025-04-02 06:00;2025-04-02 06:28;2025-04-02 11:00;2025-04-02 11:45;Terlambat;231;477029;824232;45 menit;5 jam 17 menit;231
S0735;D20250414;4;V04;P003;C003;SH03;I03;2025-04-14 06:00;2025-04-14 06:17;2025-04-14 11:00;2025-04-14 11:34;Terlambat;275;163764;557486;34 menit;5 jam 17 menit;275
S0736;D20250423;2;V04;P003;C003;SH02;I04;2025-04-23 06:00;2025-04-23 06:18;2025-04-23 09:00;2025-04-23 10:15;Terlambat;253;472553;833472;75 menit;3 jam 57 menit;253
S0737;D20250424;3;V02;P001;C003;SH03;I03;2025-04-24 06:00;2025-04-24 06:25;2025-04-24 11:00;2025-04-24 10:56;Tepat Waktu;163;533581;852923;0 menit;4 jam 31 menit;163
S0738;D20250424;5;V03;P002;C004;SH04;I04;2025-04-24 06:00;2025-04-24 06:13;2025-04-24 12:00;2025-04-24 12:42;Terlambat;179;295893;424713;42 menit;6 jam 29 menit;179
S0739;D20250413;1;V05;P004;C002;SH02;I03;2025-04-13 06:00;2025-04-13 06:14;2025-04-13 10:00;2025-04-13 10:09;Tepat Waktu;153;414975;787193;9 menit;3 jam 55 menit;153
S0740;D20250427;3;V05;P001;C003;SH01;I05;2025-04-27 06:00;2025-04-27 06:09;2025-04-27 10:00;2025-04-27 09:59;Tepat Waktu;238;206641;489152;0 menit;3 jam 50 menit;238
S0741;D20250416;2;V04;P005;C004;SH03;I02;2025-04-16 06:00;2025-04-16 06:03;2025-04-16 10:00;2025-04-16 09:49;Tepat Waktu;318;530319;714844;0 menit;3 jam 46 menit;318
S0742;D20250413;1;V01;P001;C004;SH04;I03;2025-04-13 06:00;2025-04-13 06:30;2025-04-13 10:00;2025-04-13 11:05;Terlambat;380;463382;851168;65 menit;4 jam 35 menit;380
S0743;D20250419;5;V01;P003;C002;SH01;I02;2025-04-19 06:00;2025-04-19 06:11;2025-04-19 12:00;2025-04-19 12:03;Tepat Waktu;269;294841;439186;3 menit;5 jam 52 menit;269
S0744;D20250403;3;V01;P001;C003;SH01;I05;2025-04-03 06:00;2025-04-03 06:25;2025-04-03 09:00;2025-04-03 10:14;Terlambat;181;153726;436032;74 menit;3 jam 49 menit;181
S0745;D20250401;5;V03;P004;C005;SH03;I05;2025-04-01 06:00;2025-04-01 06:12;2025-04-01 10:00;2025-04-01 10:00;Tepat Waktu;107;206078;520585;0 menit;3 jam 48 menit;107
S0746;D20250407;2;V04;P005;C004;SH02;I05;2025-04-07 06:00;2025-04-07 06:08;2025-04-07 12:00;2025-04-07 12:03;Tepat Waktu;216;245238;421802;3 menit;5 jam 55 menit;216
S0747;D20250427;1;V04;P003;C002;SH03;I05;2025-04-27 06:00;2025-04-27 06:30;2025-04-27 11:00;2025-04-27 11:47;Terlambat;328;236639;540971;47 menit;5 jam 17 menit;328
S0748;D20250406;2;V01;P005;C004;SH02;I05;2025-04-06 06:00;2025-04-06 06:03;2025-04-06 11:00;2025-04-06 11:54;Terlambat;241;362103;663763;54 menit;5 jam 51 menit;241
S0749;D20250425;5;V01;P005;C003;SH03;I04;2025-04-25 06:00;2025-04-25 06:16;2025-04-25 10:00;2025-04-25 09:56;Tepat Waktu;280;178270;286895;0 menit;3 jam 40 menit;280
S0750;D20250403;1;V03;P005;C005;SH02;I05;2025-04-03 06:00;2025-04-03 06:05;2025-04-03 10:00;2025-04-03 10:19;Terlambat;105;369118;545579;19 menit;4 jam 14 menit;105
S0751;D20250424;5;V03;P002;C001;SH03;I04;2025-04-24 06:00;2025-04-24 06:27;2025-04-24 10:00;2025-04-24 11:24;Terlambat;364;422330;681458;84 menit;4 jam 57 menit;364
S0752;D20250403;4;V02;P005;C005;SH01;I04;2025-04-03 06:00;2025-04-03 06:11;2025-04-03 12:00;2025-04-03 11:58;Tepat Waktu;110;570991;746884;0 menit;5 jam 47 menit;110
S0753;D20250408;2;V03;P002;C004;SH01;I04;2025-04-08 06:00;2025-04-08 06:18;2025-04-08 11:00;2025-04-08 12:07;Terlambat;329;451507;816087;67 menit;5 jam 49 menit;329
S0754;D20250406;2;V01;P003;C004;SH02;I04;2025-04-06 06:00;2025-04-06 06:22;2025-04-06 09:00;2025-04-06 09:47;Terlambat;330;338416;528757;47 menit;3 jam 25 menit;330
S0755;D20250417;3;V02;P001;C003;SH03;I05;2025-04-17 06:00;2025-04-17 06:09;2025-04-17 10:00;2025-04-17 11:08;Terlambat;107;507661;801608;68 menit;4 jam 59 menit;107
S0756;D20250428;4;V01;P003;C004;SH01;I02;2025-04-28 06:00;2025-04-28 06:15;2025-04-28 12:00;2025-04-28 12:12;Tepat Waktu;255;396486;589994;12 menit;5 jam 57 menit;255
S0757;D20250408;2;V02;P005;C003;SH03;I03;2025-04-08 06:00;2025-04-08 06:16;2025-04-08 10:00;2025-04-08 10:48;Terlambat;373;163596;266973;48 menit;4 jam 32 menit;373
S0758;D20250407;5;V03;P003;C002;SH03;I04;2025-04-07 06:00;2025-04-07 06:26;2025-04-07 09:00;2025-04-07 08:53;Tepat Waktu;347;285519;470508;0 menit;2 jam 27 menit;347
S0759;D20250428;4;V05;P001;C001;SH02;I03;2025-04-28 06:00;2025-04-28 06:00;2025-04-28 12:00;2025-04-28 13:20;Terlambat;365;578397;693184;80 menit;7 jam 20 menit;365
S0760;D20250425;3;V04;P002;C004;SH04;I04;2025-04-25 06:00;2025-04-25 06:21;2025-04-25 11:00;2025-04-25 10:51;Tepat Waktu;266;232730;482208;0 menit;4 jam 30 menit;266
S0761;D20250423;5;V04;P001;C005;SH03;I02;2025-04-23 06:00;2025-04-23 06:05;2025-04-23 10:00;2025-04-23 10:28;Terlambat;267;380221;579726;28 menit;4 jam 23 menit;267
S0762;D20250418;4;V04;P001;C003;SH04;I05;2025-04-18 06:00;2025-04-18 06:17;2025-04-18 12:00;2025-04-18 12:21;Terlambat;352;554989;815437;21 menit;6 jam 4 menit;352
S0763;D20250418;2;V03;P005;C004;SH04;I01;2025-04-18 06:00;2025-04-18 06:22;2025-04-18 09:00;2025-04-18 09:54;Terlambat;400;307170;587994;54 menit;3 jam 32 menit;400
S0764;D20250401;4;V03;P001;C004;SH01;I01;2025-04-01 06:00;2025-04-01 06:28;2025-04-01 12:00;2025-04-01 13:01;Terlambat;249;160075;552662;61 menit;6 jam 33 menit;249
S0765;D20250410;2;V01;P005;C003;SH03;I04;2025-04-10 06:00;2025-04-10 06:18;2025-04-10 10:00;2025-04-10 10:58;Terlambat;284;233997;439245;58 menit;4 jam 40 menit;284
S0766;D20250422;4;V02;P002;C005;SH01;I05;2025-04-22 06:00;2025-04-22 06:10;2025-04-22 12:00;2025-04-22 12:09;Tepat Waktu;318;549389;782924;9 menit;5 jam 59 menit;318
S0767;D20250422;5;V02;P002;C003;SH04;I01;2025-04-22 06:00;2025-04-22 06:06;2025-04-22 12:00;2025-04-22 12:51;Terlambat;278;390952;773410;51 menit;6 jam 45 menit;278
S0768;D20250415;3;V01;P001;C002;SH03;I04;2025-04-15 06:00;2025-04-15 06:03;2025-04-15 12:00;2025-04-15 12:40;Terlambat;266;188989;411554;40 menit;6 jam 37 menit;266
S0769;D20250429;4;V02;P005;C002;SH03;I03;2025-04-29 06:00;2025-04-29 06:19;2025-04-29 10:00;2025-04-29 10:40;Terlambat;238;180055;538745;40 menit;4 jam 21 menit;238
S0770;D20250411;1;V05;P001;C001;SH03;I01;2025-04-11 06:00;2025-04-11 06:00;2025-04-11 09:00;2025-04-11 08:46;Tepat Waktu;394;391785;619133;0 menit;2 jam 46 menit;394
S0771;D20250407;1;V04;P003;C002;SH03;I01;2025-04-07 06:00;2025-04-07 06:11;2025-04-07 11:00;2025-04-07 11:02;Tepat Waktu;365;239493;428262;2 menit;4 jam 51 menit;365
S0772;D20250429;2;V01;P001;C004;SH04;I05;2025-04-29 06:00;2025-04-29 06:08;2025-04-29 11:00;2025-04-29 10:53;Tepat Waktu;92;398760;702958;0 menit;4 jam 45 menit;92
S0773;D20250425;3;V03;P005;C002;SH01;I01;2025-04-25 06:00;2025-04-25 06:09;2025-04-25 11:00;2025-04-25 11:42;Terlambat;176;445092;739394;42 menit;5 jam 33 menit;176
S0774;D20250415;3;V03;P005;C004;SH04;I01;2025-04-15 06:00;2025-04-15 06:13;2025-04-15 09:00;2025-04-15 10:01;Terlambat;379;571722;726733;61 menit;3 jam 48 menit;379
S0775;D20250403;2;V03;P002;C001;SH03;I03;2025-04-03 06:00;2025-04-03 06:28;2025-04-03 09:00;2025-04-03 08:57;Tepat Waktu;109;506534;882622;0 menit;2 jam 29 menit;109
S0776;D20250406;1;V05;P005;C004;SH02;I04;2025-04-06 06:00;2025-04-06 06:07;2025-04-06 10:00;2025-04-06 10:18;Terlambat;211;553529;825132;18 menit;4 jam 11 menit;211
S0777;D20250402;2;V01;P004;C001;SH02;I02;2025-04-02 06:00;2025-04-02 06:11;2025-04-02 12:00;2025-04-02 13:26;Terlambat;292;193582;401252;86 menit;7 jam 15 menit;292
S0778;D20250413;5;V03;P002;C003;SH01;I05;2025-04-13 06:00;2025-04-13 06:22;2025-04-13 12:00;2025-04-13 12:44;Terlambat;187;404966;726414;44 menit;6 jam 22 menit;187
S0779;D20250407;3;V02;P001;C005;SH02;I04;2025-04-07 06:00;2025-04-07 06:07;2025-04-07 12:00;2025-04-07 11:46;Tepat Waktu;376;461721;598524;0 menit;5 jam 39 menit;376
S0780;D20250422;1;V04;P002;C004;SH04;I04;2025-04-22 06:00;2025-04-22 06:26;2025-04-22 12:00;2025-04-22 12:29;Terlambat;294;156473;375567;29 menit;6 jam 3 menit;294
S0781;D20250403;3;V03;P005;C004;SH04;I03;2025-04-03 06:00;2025-04-03 06:26;2025-04-03 09:00;2025-04-03 10:12;Terlambat;197;229536;628337;72 menit;3 jam 46 menit;197
S0782;D20250416;1;V04;P004;C005;SH01;I04;2025-04-16 06:00;2025-04-16 06:03;2025-04-16 12:00;2025-04-16 12:09;Tepat Waktu;261;483929;826486;9 menit;6 jam 6 menit;261
S0783;D20250404;5;V05;P005;C001;SH04;I05;2025-04-04 06:00;2025-04-04 06:23;2025-04-04 12:00;2025-04-04 12:54;Terlambat;349;203473;486514;54 menit;6 jam 31 menit;349
S0784;D20250424;1;V03;P004;C005;SH02;I01;2025-04-24 06:00;2025-04-24 06:24;2025-04-24 10:00;2025-04-24 10:28;Terlambat;348;200939;323883;28 menit;4 jam 4 menit;348
S0785;D20250411;3;V03;P004;C002;SH04;I03;2025-04-11 06:00;2025-04-11 06:04;2025-04-11 10:00;2025-04-11 10:25;Terlambat;147;297716;567676;25 menit;4 jam 21 menit;147
S0786;D20250410;4;V04;P004;C005;SH02;I05;2025-04-10 06:00;2025-04-10 06:15;2025-04-10 10:00;2025-04-10 10:13;Tepat Waktu;226;498307;862717;13 menit;3 jam 58 menit;226
S0787;D20250404;5;V03;P001;C003;SH01;I01;2025-04-04 06:00;2025-04-04 06:01;2025-04-04 11:00;2025-04-04 12:15;Terlambat;216;217762;609032;75 menit;6 jam 14 menit;216
S0788;D20250406;5;V01;P005;C002;SH01;I04;2025-04-06 06:00;2025-04-06 06:08;2025-04-06 10:00;2025-04-06 11:10;Terlambat;235;297219;447585;70 menit;5 jam 2 menit;235
S0789;D20250418;5;V01;P004;C002;SH03;I04;2025-04-18 06:00;2025-04-18 06:20;2025-04-18 12:00;2025-04-18 12:35;Terlambat;267;199191;428328;35 menit;6 jam 15 menit;267
S0790;D20250418;1;V01;P003;C003;SH01;I04;2025-04-18 06:00;2025-04-18 06:14;2025-04-18 10:00;2025-04-18 10:12;Tepat Waktu;391;425650;533115;12 menit;3 jam 58 menit;391
S0791;D20250428;4;V05;P001;C002;SH02;I04;2025-04-28 06:00;2025-04-28 06:10;2025-04-28 12:00;2025-04-28 13:14;Terlambat;102;326554;612764;74 menit;7 jam 4 menit;102
S0792;D20250420;3;V03;P001;C005;SH02;I04;2025-04-20 06:00;2025-04-20 06:00;2025-04-20 11:00;2025-04-20 12:10;Terlambat;241;429073;670238;70 menit;6 jam 10 menit;241
S0793;D20250414;5;V01;P002;C005;SH02;I02;2025-04-14 06:00;2025-04-14 06:02;2025-04-14 09:00;2025-04-14 08:57;Tepat Waktu;314;229294;542762;0 menit;2 jam 55 menit;314
S0794;D20250428;1;V04;P005;C001;SH01;I01;2025-04-28 06:00;2025-04-28 06:22;2025-04-28 10:00;2025-04-28 11:10;Terlambat;152;220583;593600;70 menit;4 jam 48 menit;152
S0795;D20250409;4;V04;P002;C004;SH01;I01;2025-04-09 06:00;2025-04-09 06:16;2025-04-09 09:00;2025-04-09 08:52;Tepat Waktu;392;441450;592261;0 menit;2 jam 36 menit;392
S0796;D20250403;2;V02;P004;C001;SH03;I02;2025-04-03 06:00;2025-04-03 06:10;2025-04-03 09:00;2025-04-03 09:51;Terlambat;263;331243;653823;51 menit;3 jam 41 menit;263
S0797;D20250410;3;V03;P004;C002;SH02;I04;2025-04-10 06:00;2025-04-10 06:29;2025-04-10 11:00;2025-04-10 12:10;Terlambat;294;540728;932047;70 menit;5 jam 41 menit;294
S0798;D20250407;4;V04;P002;C001;SH02;I04;2025-04-07 06:00;2025-04-07 06:12;2025-04-07 11:00;2025-04-07 12:27;Terlambat;393;197318;328986;87 menit;6 jam 15 menit;393
S0799;D20250421;5;V04;P005;C005;SH02;I04;2025-04-21 06:00;2025-04-21 06:03;2025-04-21 10:00;2025-04-21 11:23;Terlambat;146;408835;598949;83 menit;5 jam 20 menit;146
S0800;D20250427;3;V03;P002;C002;SH03;I01;2025-04-27 06:00;2025-04-27 06:10;2025-04-27 12:00;2025-04-27 12:01;Tepat Waktu;351;377744;622319;1 menit;5 jam 51 menit;351
S0801;D20250421;1;V02;P005;C004;SH04;I03;2025-04-21 06:00;2025-04-21 06:19;2025-04-21 12:00;2025-04-21 12:45;Terlambat;235;428611;654406;45 menit;6 jam 26 menit;235
S0802;D20250415;1;V03;P002;C003;SH01;I02;2025-04-15 06:00;2025-04-15 06:27;2025-04-15 10:00;2025-04-15 10:17;Terlambat;347;244847;630618;17 menit;3 jam 50 menit;347
S0803;D20250425;3;V05;P003;C003;SH04;I02;2025-04-25 06:00;2025-04-25 06:26;2025-04-25 10:00;2025-04-25 11:19;Terlambat;218;177205;282002;79 menit;4 jam 53 menit;218
